user_id,recency,frequency,monetary,last_trip_time,rfm_score,segments
R00468,4,18,302.62,2025-04-24,10,Regular Commuters
R00469,28,21,358.54,2025-03-31,9,Regular Commuters
R00470,23,19,310.78000000000003,2025-04-05,7,Occasional Riders
R00471,6,22,308.84000000000003,2025-04-22,11,Regular Commuters
R00472,2,23,336.54,2025-04-26,13,High‑Value Loyalists
R00473,13,22,370.31,2025-04-15,12,High‑Value Loyalists
R00474,36,23,323.31,2025-03-23,9,Regular Commuters
R00475,2,22,358.15,2025-04-26,13,High‑Value Loyalists
R00476,50,18,273.26,2025-03-09,5,At Risk Users
R00477,2,26,404.28,2025-04-26,15,High‑Value Loyalists
R00478,39,17,304.13,2025-03-20,6,Occasional Riders
R00479,4,29,417.58,2025-04-24,15,High‑Value Loyalists
R00480,5,18,252.07,2025-04-23,9,Regular Commuters
R00481,62,16,279.73,2025-02-25,4,At Risk Users
R00482,20,22,308.78,2025-04-08,9,Regular Commuters
R00483,11,21,288.53,2025-04-17,9,Regular Commuters
R00484,10,19,288.44,2025-04-18,9,Regular Commuters
R00485,20,26,417.74,2025-04-08,12,High‑Value Loyalists
R00486,7,28,431.62,2025-04-21,14,High‑Value Loyalists
R00487,6,24,323.78000000000003,2025-04-22,12,High‑Value Loyalists
R00488,19,17,241.12,2025-04-09,5,At Risk Users
R00489,30,14,200.73,2025-03-29,4,At Risk Users
R00490,1,17,278.24,2025-04-27,9,Regular Commuters
R00491,4,22,351.97,2025-04-24,13,High‑Value Loyalists
R00492,15,23,355.77,2025-04-13,11,Regular Commuters
R00493,2,14,248.22,2025-04-26,8,Occasional Riders
R00494,27,24,339.05,2025-04-01,10,Regular Commuters
R00495,6,22,338.96,2025-04-22,12,High‑Value Loyalists
R00496,15,22,322.21,2025-04-13,10,Regular Commuters
R00497,11,20,249.85000000000002,2025-04-17,8,Occasional Riders
R00498,1,24,392.25,2025-04-27,14,High‑Value Loyalists
R00499,20,20,359.14,2025-04-08,9,Regular Commuters
R00500,23,26,370.33,2025-04-05,12,High‑Value Loyalists
R00501,10,12,152.41,2025-04-18,6,Occasional Riders
R00502,25,27,440.63,2025-04-03,12,High‑Value Loyalists
R00503,21,27,393.31,2025-04-07,12,High‑Value Loyalists
R00504,13,21,306.48,2025-04-15,9,Regular Commuters
R00505,44,24,354.12,2025-03-15,9,Regular Commuters
R00506,6,17,242.89,2025-04-22,7,Occasional Riders
R00507,4,24,391.06,2025-04-24,14,High‑Value Loyalists
R00508,3,14,252.3,2025-04-25,8,Occasional Riders
R00509,15,20,345.44,2025-04-13,10,Regular Commuters
R00510,13,27,413.44,2025-04-15,13,High‑Value Loyalists
R00511,7,25,381.71,2025-04-21,14,High‑Value Loyalists
R00512,21,22,355.72,2025-04-07,10,Regular Commuters
R00513,3,21,312.56,2025-04-25,11,Regular Commuters
R00514,38,24,363.94,2025-03-21,9,Regular Commuters
R00515,5,20,300.21,2025-04-23,11,Regular Commuters
R00516,14,26,430.67,2025-04-14,13,High‑Value Loyalists
R00517,22,12,179.47,2025-04-06,4,At Risk Users
R00518,2,30,410.77,2025-04-26,15,High‑Value Loyalists
R00519,11,20,354.13,2025-04-17,10,Regular Commuters
R00520,24,20,354.59,2025-04-04,9,Regular Commuters
R00521,14,16,244.99,2025-04-14,6,Occasional Riders
R00522,1,21,266.38,2025-04-27,10,Regular Commuters
R00523,1,18,261.42,2025-04-27,9,Regular Commuters
R00524,15,14,202.13,2025-04-13,5,At Risk Users
R00525,7,19,325.12,2025-04-21,10,Regular Commuters
R00526,17,11,169.18,2025-04-11,5,At Risk Users
R00527,5,15,207.8,2025-04-23,7,Occasional Riders
R00528,77,16,263.8,2025-02-10,4,At Risk Users
R00529,17,30,498.63,2025-04-10,13,High‑Value Loyalists
R00530,83,17,243.32,2025-02-04,4,At Risk Users
R00531,31,15,198.43,2025-03-28,3,At Risk Users
R00532,29,17,276.13,2025-03-30,6,Occasional Riders
R00533,106,15,250.66,2025-01-12,4,At Risk Users
R00534,7,19,276.05,2025-04-21,8,Occasional Riders
R00535,9,18,299.2,2025-04-19,9,Regular Commuters
R00536,18,25,388.64,2025-04-10,13,High‑Value Loyalists
R00537,2,15,219.29,2025-04-26,7,Occasional Riders
R00538,21,20,321.42,2025-04-07,8,Occasional Riders
R00539,19,23,362.15,2025-04-09,10,Regular Commuters
R00540,24,28,464.02,2025-04-04,12,High‑Value Loyalists
R00541,8,18,244.36,2025-04-20,8,Occasional Riders
R00542,19,16,248.83,2025-04-09,5,At Risk Users
R00543,10,24,402.51,2025-04-18,13,High‑Value Loyalists
R00544,16,19,297.54,2025-04-12,8,Occasional Riders
R00545,4,18,278.09,2025-04-24,9,Regular Commuters
R00546,28,17,302.31,2025-03-31,7,Occasional Riders
R00547,3,17,254.53,2025-04-25,9,Regular Commuters
R00548,5,18,257.11,2025-04-23,9,Regular Commuters
R00549,12,19,280.11,2025-04-16,7,Occasional Riders
R00550,11,27,413.4,2025-04-17,13,High‑Value Loyalists
R00551,36,17,212.99,2025-03-23,4,At Risk Users
R00552,12,22,287.87,2025-04-16,10,Regular Commuters
R00553,2,18,229.16,2025-04-26,8,Occasional Riders
R00554,10,20,322.61,2025-04-18,10,Regular Commuters
R00555,34,23,361.25,2025-03-25,9,Regular Commuters
R00556,7,19,278.76,2025-04-21,8,Occasional Riders
R00557,14,23,378.07,2025-04-14,12,High‑Value Loyalists
R00558,4,27,441.96,2025-04-24,15,High‑Value Loyalists
R00559,4,19,293.58,2025-04-24,10,Regular Commuters
R00560,28,23,304.81,2025-03-31,9,Regular Commuters
R00561,41,19,243.9,2025-03-18,4,At Risk Users
R00562,8,22,316.1,2025-04-20,11,Regular Commuters
R00563,33,21,341.39,2025-03-26,8,Occasional Riders
R00564,2,18,257.73,2025-04-26,9,Regular Commuters
R00565,9,28,459.19,2025-04-19,14,High‑Value Loyalists
R00566,27,19,287.31,2025-04-01,7,Occasional Riders
R00567,13,18,205.13,2025-04-15,6,Occasional Riders
R00568,11,16,264.0,2025-04-17,6,Occasional Riders
R00569,11,24,372.72,2025-04-17,12,High‑Value Loyalists
R00570,7,21,285.76,2025-04-21,9,Regular Commuters
R00571,30,21,375.78000000000003,2025-03-29,10,Regular Commuters
R00572,2,15,266.21,2025-04-26,8,Occasional Riders
R00573,14,15,240.24,2025-04-14,5,At Risk Users
R00574,50,24,399.93,2025-03-09,10,Regular Commuters
R00575,5,20,283.89,2025-04-23,10,Regular Commuters
R00576,25,16,305.55,2025-04-03,6,Occasional Riders
R00577,28,20,320.33,2025-03-31,8,Occasional Riders
R00578,9,13,215.76999999999998,2025-04-19,6,Occasional Riders
R00579,9,14,250.63,2025-04-19,7,Occasional Riders
R00580,25,20,319.27,2025-04-03,8,Occasional Riders
R00581,29,20,331.6,2025-03-30,9,Regular Commuters
R00582,41,19,263.82,2025-03-18,5,At Risk Users
R00583,103,18,278.12,2025-01-15,5,At Risk Users
R00584,9,19,253.43,2025-04-19,8,Occasional Riders
R00585,4,20,260.77,2025-04-24,10,Regular Commuters
R00586,20,28,408.68,2025-04-08,12,High‑Value Loyalists
R00587,59,16,298.87,2025-02-28,5,At Risk Users
R00588,6,16,199.09,2025-04-22,6,Occasional Riders
R00589,56,21,397.0,2025-03-03,9,Regular Commuters
R00590,21,15,221.06,2025-04-07,4,At Risk Users
R00591,6,16,265.92,2025-04-22,7,Occasional Riders
R00592,19,13,222.28,2025-04-09,4,At Risk Users
R00593,5,24,363.05,2025-04-23,13,High‑Value Loyalists
R00594,39,20,291.51,2025-03-20,7,Occasional Riders
R00595,1,21,317.79,2025-04-27,11,Regular Commuters
R00596,42,14,223.81,2025-03-17,3,At Risk Users
R00597,11,28,445.25,2025-04-17,13,High‑Value Loyalists
R00598,5,17,265.21999999999997,2025-04-23,9,Regular Commuters
R00599,21,24,352.05,2025-04-07,10,Regular Commuters
R00600,3,32,543.05,2025-04-25,15,High‑Value Loyalists
R00601,10,14,216.26,2025-04-18,6,Occasional Riders
R00602,11,24,355.1,2025-04-17,11,Regular Commuters
R00603,21,22,287.93,2025-04-07,9,Regular Commuters
R00604,16,16,225.23000000000002,2025-04-12,5,At Risk Users
R00605,3,19,310.37,2025-04-25,10,Regular Commuters
R00606,14,22,346.64,2025-04-14,11,Regular Commuters
R00607,3,21,320.59,2025-04-25,11,Regular Commuters
R00608,2,24,368.18,2025-04-26,13,High‑Value Loyalists
R00609,59,23,362.17,2025-02-28,9,Regular Commuters
R00610,3,27,398.62,2025-04-25,15,High‑Value Loyalists
R00611,5,18,321.78,2025-04-23,10,Regular Commuters
R00612,12,21,303.54,2025-04-16,9,Regular Commuters
R00613,13,15,239.19,2025-04-15,5,At Risk Users
R00614,5,21,294.53,2025-04-23,11,Regular Commuters
R00615,1,29,397.63,2025-04-27,15,High‑Value Loyalists
R00616,21,35,564.23,2025-04-07,12,High‑Value Loyalists
R00617,5,24,364.65,2025-04-23,13,High‑Value Loyalists
R00618,12,15,220.41,2025-04-16,5,At Risk Users
R00619,25,22,316.38,2025-04-03,9,Regular Commuters
R00620,28,17,257.62,2025-03-31,6,Occasional Riders
R00621,27,14,202.41,2025-04-01,4,At Risk Users
R00622,29,20,307.3,2025-03-30,8,Occasional Riders
R00623,40,18,298.79,2025-03-19,6,Occasional Riders
R00624,8,26,435.69,2025-04-20,14,High‑Value Loyalists
R00625,1,17,250.17,2025-04-27,9,Regular Commuters
R00626,20,22,357.19,2025-04-08,10,Regular Commuters
R00627,81,10,139.41,2025-02-06,3,At Risk Users
R00628,21,12,164.64,2025-04-07,4,At Risk Users
R00629,16,23,348.67,2025-04-12,11,Regular Commuters
R00630,17,19,265.11,2025-04-11,7,Occasional Riders
R00631,15,16,266.98,2025-04-13,6,Occasional Riders
R00632,6,14,203.66,2025-04-22,6,Occasional Riders
R00633,5,17,296.32,2025-04-23,10,Regular Commuters
R00634,25,23,330.82,2025-04-03,10,Regular Commuters
R00635,30,21,341.56,2025-03-29,9,Regular Commuters
R00636,3,18,268.59,2025-04-25,9,Regular Commuters
R00637,19,27,448.77,2025-04-09,12,High‑Value Loyalists
R00638,28,11,202.92000000000002,2025-03-31,4,At Risk Users
R00639,20,20,283.22,2025-04-08,7,Occasional Riders
R00640,9,15,239.1,2025-04-19,6,Occasional Riders
R00641,9,18,273.48,2025-04-19,8,Occasional Riders
R00642,34,18,239.53,2025-03-25,4,At Risk Users
R00643,15,10,172.68,2025-04-13,5,At Risk Users
R00644,4,29,487.16999999999996,2025-04-24,15,High‑Value Loyalists
R00645,80,20,265.12,2025-02-07,6,Occasional Riders
R00646,22,14,237.10999999999999,2025-04-06,4,At Risk Users
R00647,23,20,313.68,2025-04-05,8,Occasional Riders
R00648,50,23,351.73,2025-03-09,9,Regular Commuters
R00649,67,15,232.72,2025-02-20,3,At Risk Users
R00650,9,24,356.74,2025-04-19,12,High‑Value Loyalists
R00651,9,18,328.23,2025-04-19,10,Regular Commuters
R00652,14,18,278.54,2025-04-14,7,Occasional Riders
R00653,5,27,389.59,2025-04-23,15,High‑Value Loyalists
R00654,8,21,312.17,2025-04-20,10,Regular Commuters
R00655,32,22,332.11,2025-03-27,9,Regular Commuters
R00656,5,17,237.88,2025-04-23,8,Occasional Riders
R00657,2,17,248.04999999999998,2025-04-26,9,Regular Commuters
R00658,19,22,379.28,2025-04-09,11,Regular Commuters
R00659,11,16,234.77,2025-04-17,5,At Risk Users
R00660,12,17,291.49,2025-04-16,8,Occasional Riders
R00661,18,27,455.92,2025-04-10,13,High‑Value Loyalists
R00662,8,17,222.47,2025-04-20,7,Occasional Riders
R00663,8,12,202.66,2025-04-20,6,Occasional Riders
R00664,56,18,301.71999999999997,2025-03-03,6,Occasional Riders
R00665,6,22,318.46,2025-04-22,11,Regular Commuters
R00666,1,35,533.47,2025-04-27,15,High‑Value Loyalists
R00667,9,22,325.24,2025-04-19,12,High‑Value Loyalists
R00668,13,9,145.84,2025-04-15,5,At Risk Users
R00669,62,20,314.67,2025-02-25,7,Occasional Riders
R00670,23,21,352.44,2025-04-05,9,Regular Commuters
R00671,33,16,277.52,2025-03-26,4,At Risk Users
R00672,1,23,329.24,2025-04-27,13,High‑Value Loyalists
R00673,4,18,254.39,2025-04-24,9,Regular Commuters
R00674,8,25,362.88,2025-04-20,13,High‑Value Loyalists
R00675,6,24,336.53,2025-04-22,12,High‑Value Loyalists
R00676,14,19,292.15,2025-04-14,8,Occasional Riders
R00677,3,17,265.57,2025-04-25,9,Regular Commuters
R00678,4,22,329.12,2025-04-24,13,High‑Value Loyalists
R00679,3,27,460.77,2025-04-25,15,High‑Value Loyalists
R00680,3,21,384.88,2025-04-25,13,High‑Value Loyalists
R00681,8,26,456.94,2025-04-20,14,High‑Value Loyalists
R00682,24,19,265.38,2025-04-04,6,Occasional Riders
R00683,15,26,478.1,2025-04-13,13,High‑Value Loyalists
R00684,21,14,201.15,2025-04-07,4,At Risk Users
R00685,4,13,195.73,2025-04-24,7,Occasional Riders
R00686,16,27,474.3,2025-04-12,13,High‑Value Loyalists
R00687,2,27,407.89,2025-04-26,15,High‑Value Loyalists
R00688,4,18,245.03,2025-04-24,9,Regular Commuters
R00689,28,12,168.79,2025-03-31,4,At Risk Users
R00690,11,16,274.28000000000003,2025-04-17,6,Occasional Riders
R00691,6,22,395.91,2025-04-22,13,High‑Value Loyalists
R00692,41,24,385.74,2025-03-18,10,Regular Commuters
R00693,16,22,296.84000000000003,2025-04-12,10,Regular Commuters
R00694,27,17,256.56,2025-04-01,6,Occasional Riders
R00695,5,23,375.57,2025-04-23,14,High‑Value Loyalists
R00696,51,18,252.2,2025-03-08,5,At Risk Users
R00697,25,28,455.91,2025-04-03,12,High‑Value Loyalists
R00698,39,12,213.16,2025-03-20,3,At Risk Users
R00699,14,27,422.17,2025-04-14,13,High‑Value Loyalists
R00700,49,25,380.59,2025-03-10,11,Regular Commuters
R00701,16,22,312.52,2025-04-12,10,Regular Commuters
R00702,23,20,284.48,2025-04-05,7,Occasional Riders
R00703,9,19,314.23,2025-04-19,9,Regular Commuters
R00704,9,20,263.84,2025-04-19,9,Regular Commuters
R00705,4,25,423.93,2025-04-24,15,High‑Value Loyalists
R00706,4,22,268.86,2025-04-24,11,Regular Commuters
R00707,24,19,313.51,2025-04-04,7,Occasional Riders
R00708,31,21,292.07,2025-03-28,7,Occasional Riders
R00709,14,23,339.41,2025-04-14,11,Regular Commuters
R00710,2,23,373.08,2025-04-26,14,High‑Value Loyalists
R00711,7,28,433.45,2025-04-21,14,High‑Value Loyalists
R00712,29,27,382.31,2025-03-30,12,High‑Value Loyalists
R00713,42,14,232.89,2025-03-17,3,At Risk Users
R00714,36,19,286.54,2025-03-23,6,Occasional Riders
R00715,26,25,375.22,2025-04-02,12,High‑Value Loyalists
R00716,2,24,368.24,2025-04-26,13,High‑Value Loyalists
R00717,9,18,270.08,2025-04-19,8,Occasional Riders
R00718,2,25,404.05,2025-04-26,15,High‑Value Loyalists
R00719,3,21,302.33,2025-04-25,11,Regular Commuters
R00720,11,18,261.43,2025-04-17,7,Occasional Riders
R00721,34,16,235.21,2025-03-25,3,At Risk Users
R00722,30,13,248.0,2025-03-29,5,At Risk Users
R00723,26,20,289.25,2025-04-02,8,Occasional Riders
R00724,16,17,266.32,2025-04-12,7,Occasional Riders
R00725,7,18,251.29,2025-04-21,8,Occasional Riders
R00726,6,19,293.31,2025-04-22,9,Regular Commuters
R00727,17,13,182.8,2025-04-11,5,At Risk Users
R00728,12,12,168.77,2025-04-16,5,At Risk Users
R00729,32,19,243.66,2025-03-27,4,At Risk Users
R00730,10,19,306.73,2025-04-18,9,Regular Commuters
R00731,75,20,310.3,2025-02-12,7,Occasional Riders
R00732,29,18,307.03,2025-03-30,7,Occasional Riders
R00733,35,19,311.71,2025-03-24,6,Occasional Riders
R00734,27,12,230.6,2025-04-01,4,At Risk Users
R00735,33,25,403.90999999999997,2025-03-26,11,Regular Commuters
R00736,50,18,283.26,2025-03-09,5,At Risk Users
R00737,28,27,397.42,2025-03-31,12,High‑Value Loyalists
R00738,32,17,242.47,2025-03-27,4,At Risk Users
R00739,4,37,507.89,2025-04-24,15,High‑Value Loyalists
R00740,17,16,260.03,2025-04-11,6,Occasional Riders
R00741,3,14,231.23000000000002,2025-04-25,7,Occasional Riders
R00742,13,15,233.84,2025-04-15,5,At Risk Users
R00743,31,20,299.41,2025-03-28,7,Occasional Riders
R00744,3,19,274.48,2025-04-25,9,Regular Commuters
R00745,1,26,399.95,2025-04-27,15,High‑Value Loyalists
R00746,29,14,204.22,2025-03-30,4,At Risk Users
R00747,10,19,292.05,2025-04-18,9,Regular Commuters
R00748,16,14,234.77,2025-04-12,5,At Risk Users
R00749,43,27,495.68,2025-03-16,11,Regular Commuters
R00750,6,30,454.31,2025-04-22,14,High‑Value Loyalists
R00751,9,27,371.18,2025-04-19,14,High‑Value Loyalists
R00752,8,17,201.32999999999998,2025-04-20,7,Occasional Riders
R00753,2,25,347.6,2025-04-26,14,High‑Value Loyalists
R00754,77,16,279.84000000000003,2025-02-10,4,At Risk Users
R00755,23,29,465.03,2025-04-05,12,High‑Value Loyalists
R00756,26,20,309.68,2025-04-02,8,Occasional Riders
R00757,6,14,212.2,2025-04-22,6,Occasional Riders
R00758,33,27,393.98,2025-03-26,11,Regular Commuters
R00759,15,16,207.57,2025-04-13,5,At Risk Users
R00760,17,21,295.95,2025-04-11,9,Regular Commuters
R00761,16,9,169.43,2025-04-12,5,At Risk Users
R00762,3,23,355.51,2025-04-25,13,High‑Value Loyalists
R00763,23,21,313.22,2025-04-05,8,Occasional Riders
R00764,33,14,225.44,2025-03-26,3,At Risk Users
R00765,20,13,233.02,2025-04-08,4,At Risk Users
R00766,18,27,405.15,2025-04-10,13,High‑Value Loyalists
R00767,19,21,286.55,2025-04-09,8,Occasional Riders
R00768,8,24,401.06,2025-04-20,13,High‑Value Loyalists
R00769,63,17,258.73,2025-02-24,5,At Risk Users
R00770,4,25,440.99,2025-04-24,15,High‑Value Loyalists
R00771,23,24,360.45,2025-04-05,10,Regular Commuters
R00772,9,16,260.19,2025-04-19,7,Occasional Riders
R00773,56,19,269.34,2025-03-03,5,At Risk Users
R00774,11,14,175.37,2025-04-17,5,At Risk Users
R00775,7,27,436.08000000000004,2025-04-21,14,High‑Value Loyalists
R00776,43,14,232.08,2025-03-16,3,At Risk Users
R00777,98,21,290.61,2025-01-20,7,Occasional Riders
R00778,27,25,415.7,2025-04-01,12,High‑Value Loyalists
R00779,26,17,288.36,2025-04-02,7,Occasional Riders
R00780,27,16,248.31,2025-04-01,5,At Risk Users
R00781,20,22,372.24,2025-04-08,11,Regular Commuters
R00782,25,27,399.28000000000003,2025-04-03,12,High‑Value Loyalists
R00783,28,14,220.64,2025-03-31,4,At Risk Users
R00784,29,14,233.81,2025-03-30,4,At Risk Users
R00785,35,15,196.59,2025-03-24,3,At Risk Users
R00786,4,29,493.51,2025-04-24,15,High‑Value Loyalists
R00787,1,18,269.97,2025-04-27,9,Regular Commuters
R00788,27,21,338.40999999999997,2025-04-01,9,Regular Commuters
R00789,15,19,295.65,2025-04-13,8,Occasional Riders
R00790,14,20,348.99,2025-04-14,10,Regular Commuters
R00791,22,18,302.04,2025-04-06,7,Occasional Riders
R00792,3,18,261.86,2025-04-25,9,Regular Commuters
R00793,37,18,241.41,2025-03-22,4,At Risk Users
R00794,15,21,361.11,2025-04-13,10,Regular Commuters
R00795,10,16,237.64,2025-04-18,6,Occasional Riders
R00796,28,24,328.07,2025-03-31,10,Regular Commuters
R00797,23,15,228.8,2025-04-05,4,At Risk Users
R00798,7,25,352.9,2025-04-21,13,High‑Value Loyalists
R00799,12,20,266.21,2025-04-16,8,Occasional Riders
R00800,9,18,237.69,2025-04-19,7,Occasional Riders
R00801,5,21,309.13,2025-04-23,11,Regular Commuters
R00802,19,16,237.37,2025-04-09,4,At Risk Users
R00803,18,18,254.69,2025-04-10,7,Occasional Riders
R00804,8,18,262.92,2025-04-20,8,Occasional Riders
R00805,11,12,180.11,2025-04-17,5,At Risk Users
R00806,10,21,316.79,2025-04-18,10,Regular Commuters
R00807,8,19,292.92,2025-04-20,9,Regular Commuters
R00808,5,20,363.57,2025-04-23,12,High‑Value Loyalists
R00809,26,16,269.91,2025-04-02,5,At Risk Users
R00810,2,21,282.01,2025-04-26,10,Regular Commuters
R00811,7,25,360.38,2025-04-21,13,High‑Value Loyalists
R00812,10,29,393.83,2025-04-18,14,High‑Value Loyalists
R00813,36,22,327.28,2025-03-23,9,Regular Commuters
R00814,51,17,330.0,2025-03-08,7,Occasional Riders
R00815,19,26,346.74,2025-04-09,11,Regular Commuters
R00816,1,19,306.78,2025-04-27,10,Regular Commuters
R00817,13,28,413.28,2025-04-15,13,High‑Value Loyalists
R00818,22,27,386.38,2025-04-06,12,High‑Value Loyalists
R00819,3,22,348.18,2025-04-25,13,High‑Value Loyalists
R00820,25,18,270.54,2025-04-03,6,Occasional Riders
R00821,8,17,246.69,2025-04-20,8,Occasional Riders
R00822,19,21,346.99,2025-04-09,9,Regular Commuters
R00823,1,14,178.78,2025-04-27,7,Occasional Riders
R00824,11,26,346.73,2025-04-17,12,High‑Value Loyalists
R00825,17,22,399.84,2025-04-11,12,High‑Value Loyalists
R00826,2,19,255.39,2025-04-26,9,Regular Commuters
R00827,27,27,454.38,2025-04-01,12,High‑Value Loyalists
R00828,6,16,238.06,2025-04-22,6,Occasional Riders
R00829,30,22,337.11,2025-03-29,10,Regular Commuters
R00830,12,21,302.77,2025-04-16,9,Regular Commuters
R00831,13,22,354.38,2025-04-15,11,Regular Commuters
R00832,44,20,315.16,2025-03-15,7,Occasional Riders
R00833,8,23,331.11,2025-04-20,12,High‑Value Loyalists
R00834,8,18,257.51,2025-04-20,8,Occasional Riders
R00835,76,16,232.75,2025-02-11,3,At Risk Users
R00836,25,22,300.69,2025-04-03,9,Regular Commuters
R00837,8,25,415.28999999999996,2025-04-20,14,High‑Value Loyalists
R00838,23,23,379.12,2025-04-05,11,Regular Commuters
R00839,35,19,244.57,2025-03-24,5,At Risk Users
R00840,2,20,356.37,2025-04-26,12,High‑Value Loyalists
R00841,24,23,339.1,2025-04-04,10,Regular Commuters
R00842,4,24,364.88,2025-04-24,13,High‑Value Loyalists
R00843,21,17,251.9,2025-04-07,6,Occasional Riders
R00844,7,18,258.51,2025-04-21,8,Occasional Riders
R00845,25,24,411.43,2025-04-03,11,Regular Commuters
R00846,37,16,222.13,2025-03-22,3,At Risk Users
R00847,6,25,372.41,2025-04-22,14,High‑Value Loyalists
R00848,54,20,324.99,2025-03-05,8,Occasional Riders
R00849,6,16,241.51,2025-04-22,6,Occasional Riders
R00850,93,10,152.46,2025-01-25,3,At Risk Users
R00851,18,17,267.51,2025-04-10,7,Occasional Riders
R00852,1,21,304.1,2025-04-27,11,Regular Commuters
R00853,17,22,329.68,2025-04-11,11,Regular Commuters
R00854,10,15,232.92,2025-04-18,6,Occasional Riders
R00855,3,15,194.12,2025-04-25,7,Occasional Riders
R00856,4,23,351.4,2025-04-24,13,High‑Value Loyalists
R00857,22,20,243.0,2025-04-06,6,Occasional Riders
R00858,4,21,347.18,2025-04-24,12,High‑Value Loyalists
R00859,38,17,290.05,2025-03-21,6,Occasional Riders
R00860,24,24,347.75,2025-04-04,10,Regular Commuters
R00861,17,19,330.5,2025-04-11,9,Regular Commuters
